txn_id,failure_reason,retry_count,resolved
TXN0021817,Daily limit exceeded,0,False
TXN0021833,Bank server timeout,0,True
TXN0021843,Invalid VPA,2,False
TXN0021852,Insufficient balance,3,True
TXN0021877,Network error,3,False
TXN0021896,Network error,2,True
TXN0021897,Daily limit exceeded,3,False
TXN0021926,Invalid VPA,3,False
TXN0021948,Network error,1,False
TXN0021982,Network error,3,False
TXN0022002,Invalid VPA,3,True
TXN0022013,Account blocked,1,False
TXN0022023,Daily limit exceeded,1,True
TXN0022031,Network error,3,False
TXN0022065,Daily limit exceeded,1,False
TXN0022069,Bank server timeout,1,True
TXN0022073,Daily limit exceeded,3,True
TXN0022076,Daily limit exceeded,0,True
TXN0022084,Account blocked,1,False
TXN0022120,Insufficient balance,1,True
TXN0022134,Account blocked,0,False
TXN0022160,Bank server timeout,3,False
TXN0022177,Bank server timeout,1,False
TXN0022191,Account blocked,3,False
TXN0022200,Account blocked,3,True
TXN0022227,Invalid VPA,0,False
TXN0022235,Invalid VPA,3,False
TXN0022236,Bank server timeout,1,False
TXN0022242,Account blocked,3,False
TXN0022250,Insufficient balance,3,True
TXN0022252,Account blocked,0,False
TXN0022258,Account blocked,2,False
TXN0022265,Account blocked,0,False
TXN0022268,Bank server timeout,2,False
TXN0022279,Daily limit exceeded,2,False
TXN0022293,Account blocked,0,False
TXN0022321,Daily limit exceeded,3,False
TXN0022328,Account blocked,0,True
TXN0022333,Network error,2,False
TXN0022380,Invalid VPA,0,False
TXN0022382,Invalid VPA,2,True
TXN0022417,Invalid VPA,3,False
TXN0022422,Network error,2,False
TXN0022431,Invalid VPA,2,False
TXN0022449,Insufficient balance,2,True
TXN0022452,Account blocked,0,False
TXN0022454,Bank server timeout,1,False
TXN0022476,Bank server timeout,3,True
TXN0022507,Bank server timeout,2,False
TXN0022567,Insufficient balance,1,False
TXN0022586,Network error,0,True
TXN0022623,Daily limit exceeded,2,True
TXN0022632,Bank server timeout,2,False
TXN0022662,Daily limit exceeded,2,False
TXN0022665,Insufficient balance,1,False
TXN0022689,Invalid VPA,3,False
TXN0022713,Insufficient balance,3,False
TXN0022716,Network error,1,True
TXN0022732,Invalid VPA,0,False
TXN0022734,Invalid VPA,3,False
TXN0022756,Account blocked,1,True
TXN0022766,Network error,2,False
TXN0022780,Bank server timeout,3,True
TXN0022794,Network error,2,True
TXN0022810,Insufficient balance,1,False
TXN0022818,Insufficient balance,3,True
TXN0022831,Invalid VPA,3,False
TXN0022834,Bank server timeout,1,False
TXN0022863,Network error,0,True
TXN0022870,Invalid VPA,2,True
TXN0022880,Daily limit exceeded,0,False
TXN0022887,Bank server timeout,3,True
TXN0022903,Account blocked,2,False
TXN0022990,Bank server timeout,2,False
TXN0023022,Network error,1,False
TXN0023032,Invalid VPA,1,False
TXN0023053,Bank server timeout,2,False
TXN0023060,Network error,1,False
TXN0023079,Daily limit exceeded,0,False
TXN0023094,Network error,0,True
TXN0023100,Network error,0,False
TXN0023111,Bank server timeout,1,False
TXN0023118,Account blocked,0,False
TXN0023133,Bank server timeout,1,True
TXN0023134,Bank server timeout,3,True
TXN0023175,Account blocked,0,False
TXN0023181,Daily limit exceeded,0,True
TXN0023182,Bank server timeout,3,True
TXN0023189,Account blocked,0,False
TXN0023191,Account blocked,2,True
TXN0023217,Invalid VPA,2,True
TXN0023227,Account blocked,0,False
TXN0023237,Invalid VPA,2,True
TXN0023238,Bank server timeout,2,False
TXN0023294,Invalid VPA,3,True
TXN0023299,Account blocked,2,False
TXN0023316,Network error,1,True
TXN0023323,Invalid VPA,1,False
TXN0023329,Account blocked,3,True
TXN0023334,Invalid VPA,2,True
TXN0023342,Insufficient balance,2,False
TXN0023351,Bank server timeout,3,False
TXN0023352,Invalid VPA,2,True
TXN0023359,Bank server timeout,1,True
TXN0023365,Account blocked,2,False
TXN0023372,Daily limit exceeded,1,False
TXN0023391,Daily limit exceeded,1,False
TXN0023399,Invalid VPA,0,True
TXN0023422,Network error,1,False
TXN0023440,Insufficient balance,0,False
TXN0023441,Invalid VPA,3,True
TXN0023448,Daily limit exceeded,3,False
TXN0023453,Daily limit exceeded,0,False
TXN0023455,Invalid VPA,1,False
TXN0023456,Insufficient balance,2,True
TXN0023494,Insufficient balance,2,False
TXN0023503,Account blocked,1,True
TXN0023520,Insufficient balance,2,True
TXN0023523,Network error,0,True
TXN0023527,Invalid VPA,2,True
TXN0023538,Daily limit exceeded,2,False
TXN0023543,Account blocked,3,True
TXN0023544,Daily limit exceeded,1,True
TXN0023552,Insufficient balance,0,False
TXN0023559,Invalid VPA,0,False
TXN0023573,Network error,3,False
TXN0023589,Bank server timeout,1,True
TXN0023627,Invalid VPA,1,True
TXN0023645,Network error,0,True
TXN0023649,Invalid VPA,1,False
TXN0023662,Network error,0,False
TXN0023664,Network error,3,False
TXN0023667,Insufficient balance,0,False
TXN0023685,Network error,0,True
TXN0023687,Network error,3,True
TXN0023709,Invalid VPA,0,True
TXN0023725,Bank server timeout,3,True
TXN0023728,Account blocked,1,False
TXN0023763,Account blocked,0,False
TXN0023783,Daily limit exceeded,2,False
TXN0023806,Bank server timeout,2,False
TXN0023840,Account blocked,2,False
TXN0023855,Bank server timeout,0,False
TXN0023864,Invalid VPA,0,True
TXN0023867,Daily limit exceeded,2,True
TXN0023899,Daily limit exceeded,2,True
TXN0023904,Daily limit exceeded,1,True
TXN0023910,Account blocked,2,False
TXN0023911,Invalid VPA,3,False
TXN0023921,Insufficient balance,1,True
TXN0023935,Bank server timeout,0,False
TXN0023945,Network error,1,False
TXN0023959,Network error,0,False
TXN0023961,Daily limit exceeded,0,True
TXN0023962,Insufficient balance,3,False
TXN0023969,Invalid VPA,2,True
TXN0024014,Insufficient balance,2,False
TXN0024020,Network error,0,False
TXN0024054,Network error,3,True
TXN0024074,Network error,2,True
TXN0024107,Network error,2,False
TXN0024119,Daily limit exceeded,1,False
TXN0024146,Account blocked,2,True
TXN0024153,Network error,1,False
TXN0024181,Insufficient balance,0,True
TXN0024193,Daily limit exceeded,2,True
TXN0024215,Bank server timeout,0,False
TXN0024221,Invalid VPA,3,True
TXN0024242,Account blocked,3,True
TXN0024249,Daily limit exceeded,2,False
TXN0024251,Bank server timeout,3,True
TXN0024302,Bank server timeout,0,False
TXN0024307,Bank server timeout,0,False
TXN0024326,Network error,0,False
TXN0024348,Account blocked,3,True
TXN0024362,Account blocked,0,False
TXN0024364,Account blocked,2,True
TXN0024399,Network error,3,True
TXN0024407,Daily limit exceeded,1,False
TXN0024422,Insufficient balance,2,True
TXN0024430,Invalid VPA,0,False
TXN0024432,Insufficient balance,2,True
TXN0024436,Daily limit exceeded,0,True
TXN0024453,Insufficient balance,3,True
TXN0024463,Insufficient balance,2,True
TXN0024510,Network error,0,False
TXN0024516,Bank server timeout,1,True
TXN0024528,Account blocked,0,False
TXN0024535,Network error,3,True
TXN0024544,Account blocked,1,False
TXN0024576,Bank server timeout,2,False
TXN0024587,Insufficient balance,3,False
TXN0024600,Daily limit exceeded,2,True
TXN0024602,Daily limit exceeded,0,False
TXN0024607,Daily limit exceeded,1,True
TXN0024608,Network error,0,False
TXN0024610,Daily limit exceeded,0,False
TXN0024620,Account blocked,1,False
TXN0024622,Invalid VPA,0,False
TXN0024626,Daily limit exceeded,1,False
TXN0024666,Invalid VPA,0,False
TXN0024690,Network error,2,False
TXN0024694,Invalid VPA,1,True
TXN0024696,Network error,0,True
TXN0024708,Daily limit exceeded,2,False
TXN0024709,Network error,3,False
TXN0024716,Account blocked,2,True
TXN0024736,Bank server timeout,0,False
TXN0024754,Account blocked,1,True
TXN0024755,Daily limit exceeded,0,False
TXN0024763,Insufficient balance,1,True
TXN0024788,Daily limit exceeded,2,False
TXN0024789,Bank server timeout,1,False
TXN0024822,Invalid VPA,1,False
TXN0024825,Daily limit exceeded,1,True
TXN0024827,Network error,2,False
TXN0024861,Network error,1,False
TXN0024868,Daily limit exceeded,3,True
TXN0024883,Insufficient balance,0,False
TXN0024896,Daily limit exceeded,3,True
TXN0024928,Network error,1,True
TXN0024986,Invalid VPA,2,True
TXN0024988,Insufficient balance,1,False
TXN0024990,Invalid VPA,1,False
TXN0024999,Insufficient balance,1,False
TXN0025005,Invalid VPA,2,False
TXN0025022,Bank server timeout,1,False
TXN0025023,Daily limit exceeded,3,True
TXN0025041,Invalid VPA,2,True
TXN0025054,Network error,0,False
TXN0025075,Account blocked,0,True
TXN0025108,Insufficient balance,1,True
TXN0025133,Invalid VPA,0,True
TXN0025158,Account blocked,0,True
TXN0025165,Insufficient balance,0,False
TXN0025167,Daily limit exceeded,1,True
TXN0025173,Account blocked,0,False
TXN0025174,Network error,1,False
TXN0025183,Insufficient balance,2,True
TXN0025194,Invalid VPA,1,True
TXN0025197,Invalid VPA,0,False
TXN0025206,Bank server timeout,0,False
TXN0025208,Invalid VPA,0,False
TXN0025234,Network error,0,False
TXN0025238,Insufficient balance,1,True
TXN0025263,Account blocked,0,True
TXN0025322,Network error,1,False
TXN0025324,Account blocked,2,False
TXN0025327,Daily limit exceeded,1,False
TXN0025331,Insufficient balance,3,False
TXN0025335,Invalid VPA,0,False
TXN0025341,Account blocked,0,False
TXN0025345,Daily limit exceeded,3,False
TXN0025362,Daily limit exceeded,3,False
TXN0025385,Network error,2,False
TXN0025387,Network error,1,False
TXN0025425,Daily limit exceeded,3,False
TXN0025451,Account blocked,2,True
TXN0025481,Bank server timeout,0,True
TXN0025494,Account blocked,2,False
TXN0025500,Account blocked,1,False
TXN0025530,Daily limit exceeded,0,False
TXN0025532,Insufficient balance,1,False
TXN0025546,Bank server timeout,2,True
TXN0025566,Insufficient balance,0,True
TXN0025635,Bank server timeout,3,False
TXN0025637,Daily limit exceeded,3,False
TXN0025642,Insufficient balance,3,False
TXN0025647,Insufficient balance,1,False
TXN0025662,Account blocked,0,False
TXN0025697,Insufficient balance,2,False
TXN0025701,Insufficient balance,2,False
TXN0025722,Daily limit exceeded,3,True
TXN0025728,Invalid VPA,2,True
TXN0025767,Daily limit exceeded,2,False
TXN0025770,Network error,0,False
TXN0025779,Bank server timeout,0,False
TXN0025799,Invalid VPA,2,False
TXN0025810,Bank server timeout,3,True
TXN0025818,Daily limit exceeded,3,True
TXN0025821,Invalid VPA,0,False
TXN0025827,Insufficient balance,3,False
TXN0025829,Bank server timeout,0,False
TXN0025888,Invalid VPA,2,False
TXN0025897,Account blocked,3,True
TXN0025917,Account blocked,3,False
TXN0025944,Daily limit exceeded,1,False
TXN0025945,Insufficient balance,1,True
TXN0025953,Bank server timeout,0,False
TXN0025972,Insufficient balance,0,False
TXN0026012,Account blocked,3,False
TXN0026030,Invalid VPA,3,False
TXN0026075,Account blocked,3,False
TXN0026088,Network error,2,False
TXN0026096,Network error,2,False
TXN0026108,Bank server timeout,2,True
TXN0026150,Daily limit exceeded,0,True
TXN0026153,Account blocked,2,False
TXN0026155,Bank server timeout,2,False
TXN0026190,Invalid VPA,1,False
TXN0026195,Daily limit exceeded,0,True
TXN0026199,Invalid VPA,0,False
TXN0026200,Network error,1,False
TXN0026227,Network error,3,True
TXN0026228,Daily limit exceeded,1,True
TXN0026229,Invalid VPA,3,False
TXN0026243,Insufficient balance,1,False
TXN0026264,Bank server timeout,3,False
TXN0026265,Bank server timeout,3,False
TXN0026271,Insufficient balance,1,False
TXN0026288,Daily limit exceeded,1,True
TXN0026299,Invalid VPA,2,False
TXN0026303,Bank server timeout,0,True
TXN0026318,Bank server timeout,2,True
TXN0026332,Daily limit exceeded,2,True
TXN0026340,Bank server timeout,2,True
TXN0026396,Insufficient balance,0,True
TXN0026445,Account blocked,1,False
TXN0026477,Invalid VPA,3,False
TXN0026480,Daily limit exceeded,1,False
TXN0026496,Account blocked,2,False
TXN0026555,Invalid VPA,0,True
TXN0026578,Invalid VPA,3,False
TXN0026580,Insufficient balance,2,False
TXN0026628,Bank server timeout,2,True
TXN0026640,Account blocked,3,True
TXN0026643,Account blocked,2,False
TXN0026653,Daily limit exceeded,3,False
TXN0026661,Insufficient balance,1,False
TXN0026674,Bank server timeout,1,False
TXN0026704,Insufficient balance,1,False
TXN0026706,Invalid VPA,2,False
TXN0026711,Network error,0,False
TXN0026724,Bank server timeout,1,True
TXN0026744,Network error,3,True
TXN0026746,Bank server timeout,3,True
TXN0026777,Bank server timeout,3,False
TXN0026785,Account blocked,3,True
TXN0026789,Network error,3,False
TXN0026795,Network error,3,True
TXN0026805,Account blocked,2,True
TXN0026824,Insufficient balance,3,False
TXN0026838,Network error,0,False
TXN0026839,Bank server timeout,1,False
TXN0026841,Network error,3,False
TXN0026849,Insufficient balance,0,False
TXN0026885,Insufficient balance,0,False
TXN0026899,Invalid VPA,1,True
TXN0026934,Account blocked,1,False
TXN0026948,Invalid VPA,3,False
TXN0026964,Insufficient balance,0,False
TXN0026966,Bank server timeout,0,True
TXN0026967,Bank server timeout,3,False
TXN0026970,Network error,1,True
TXN0027011,Invalid VPA,2,False
TXN0027038,Account blocked,3,False
TXN0027045,Network error,2,True
TXN0027046,Account blocked,3,False
TXN0027058,Network error,2,False
TXN0027066,Insufficient balance,1,True
TXN0027069,Insufficient balance,0,False
TXN0027077,Invalid VPA,2,False
TXN0027078,Daily limit exceeded,1,False
TXN0027087,Network error,1,True
TXN0027089,Bank server timeout,1,True
TXN0027130,Network error,0,False
TXN0027134,Invalid VPA,0,True
TXN0027168,Network error,2,True
TXN0027202,Daily limit exceeded,1,True
TXN0027219,Insufficient balance,1,True
TXN0027223,Bank server timeout,2,False
TXN0027228,Insufficient balance,1,False
TXN0027262,Account blocked,0,True
TXN0027269,Daily limit exceeded,1,False
TXN0027271,Bank server timeout,2,False
TXN0027281,Bank server timeout,3,False
TXN0027291,Bank server timeout,2,False
TXN0027293,Network error,0,True
TXN0027308,Insufficient balance,2,False
TXN0027314,Daily limit exceeded,3,False
TXN0027343,Invalid VPA,1,False
TXN0027375,Insufficient balance,3,False
TXN0027394,Daily limit exceeded,2,True
TXN0027408,Invalid VPA,3,True
TXN0027446,Daily limit exceeded,0,True
TXN0027460,Invalid VPA,2,False
TXN0027464,Daily limit exceeded,0,True
TXN0027466,Insufficient balance,0,False
TXN0027469,Daily limit exceeded,1,True
TXN0027476,Daily limit exceeded,3,False
TXN0027483,Bank server timeout,1,False
TXN0027488,Bank server timeout,1,False
TXN0027492,Bank server timeout,3,True
TXN0027522,Daily limit exceeded,3,False
TXN0027532,Network error,2,False
TXN0027533,Insufficient balance,2,False
TXN0027545,Network error,1,False
TXN0027548,Invalid VPA,2,True
TXN0027572,Invalid VPA,2,True
TXN0027590,Account blocked,1,False
TXN0027599,Invalid VPA,2,True
TXN0027633,Insufficient balance,0,False
TXN0027641,Insufficient balance,3,False
TXN0027645,Bank server timeout,1,True
TXN0027660,Network error,2,False
TXN0027676,Network error,0,False
TXN0027685,Insufficient balance,3,False
TXN0027701,Bank server timeout,1,True
TXN0027710,Bank server timeout,0,False
TXN0027727,Bank server timeout,2,True
TXN0027737,Bank server timeout,1,False
TXN0027748,Account blocked,2,True
TXN0027751,Invalid VPA,0,False
TXN0027758,Account blocked,0,False
TXN0027775,Network error,1,False
TXN0027787,Bank server timeout,0,False
TXN0027791,Network error,0,False
TXN0027803,Daily limit exceeded,1,False
TXN0027815,Account blocked,0,False
TXN0027836,Network error,2,False
TXN0027856,Account blocked,1,False
TXN0027865,Network error,2,False
TXN0027882,Insufficient balance,1,False
TXN0027905,Account blocked,3,False
TXN0027907,Insufficient balance,3,True
TXN0027936,Insufficient balance,3,True
TXN0027942,Invalid VPA,0,True
TXN0027973,Invalid VPA,2,False
TXN0028027,Insufficient balance,3,False
TXN0028081,Account blocked,3,True
TXN0028091,Bank server timeout,3,True
TXN0028109,Invalid VPA,2,False
TXN0028115,Insufficient balance,0,False
TXN0028145,Account blocked,1,True
TXN0028171,Account blocked,2,False
TXN0028190,Insufficient balance,3,False
TXN0028192,Daily limit exceeded,3,True
TXN0028193,Insufficient balance,3,True
TXN0028211,Invalid VPA,0,False
TXN0028217,Daily limit exceeded,2,False
TXN0028219,Daily limit exceeded,0,False
TXN0028228,Account blocked,1,False
TXN0028247,Invalid VPA,0,False
TXN0028251,Insufficient balance,3,True
TXN0028273,Daily limit exceeded,1,True
TXN0028297,Bank server timeout,1,False
TXN0028301,Invalid VPA,1,True
TXN0028313,Account blocked,0,False
TXN0028323,Bank server timeout,0,True
TXN0028351,Daily limit exceeded,0,False
TXN0028353,Bank server timeout,1,False
TXN0028354,Invalid VPA,3,False
TXN0028357,Daily limit exceeded,3,True
TXN0028366,Network error,3,False
TXN0028367,Network error,1,True
TXN0028371,Bank server timeout,1,False
TXN0028383,Insufficient balance,2,True
TXN0028388,Insufficient balance,3,False
TXN0028390,Insufficient balance,0,False
TXN0028394,Account blocked,0,True
TXN0028403,Invalid VPA,0,False
TXN0028419,Invalid VPA,1,True
TXN0028443,Network error,0,False
TXN0028446,Insufficient balance,3,True
TXN0028447,Bank server timeout,3,True
TXN0028477,Network error,2,False
TXN0028481,Network error,0,True
TXN0028528,Invalid VPA,2,True
TXN0028539,Account blocked,0,False
TXN0028545,Insufficient balance,2,False
TXN0028547,Bank server timeout,0,True
TXN0028576,Account blocked,2,True
TXN0028591,Insufficient balance,1,False
TXN0028601,Account blocked,0,False
TXN0028615,Account blocked,2,False
TXN0028625,Invalid VPA,2,False
TXN0028642,Daily limit exceeded,3,False
TXN0028648,Daily limit exceeded,1,False
TXN0028686,Bank server timeout,0,False
TXN0028697,Daily limit exceeded,3,False
TXN0028698,Bank server timeout,3,False
TXN0028704,Network error,2,False
TXN0028707,Daily limit exceeded,3,True
TXN0028739,Insufficient balance,3,True
TXN0028742,Daily limit exceeded,3,False
TXN0028753,Insufficient balance,2,True
TXN0028757,Network error,3,True
TXN0028769,Account blocked,0,False
TXN0028777,Bank server timeout,3,False
TXN0028798,Insufficient balance,0,True
TXN0028799,Network error,1,False
TXN0028800,Invalid VPA,0,False
TXN0028817,Insufficient balance,0,False
TXN0028844,Daily limit exceeded,2,False
TXN0028862,Network error,0,False
TXN0028864,Daily limit exceeded,3,False
TXN0028865,Invalid VPA,3,True
TXN0028880,Insufficient balance,2,False
TXN0028891,Daily limit exceeded,1,False
TXN0028904,Invalid VPA,0,True
TXN0028905,Insufficient balance,3,True
TXN0028906,Network error,0,False
TXN0028921,Bank server timeout,1,False
TXN0028948,Bank server timeout,1,True
TXN0028949,Daily limit exceeded,0,False
TXN0028950,Daily limit exceeded,1,False
TXN0028951,Account blocked,0,True
TXN0028968,Network error,3,True
TXN0028972,Network error,0,True
TXN0028976,Daily limit exceeded,2,False
TXN0028987,Bank server timeout,0,False
TXN0028997,Network error,0,True
TXN0029026,Daily limit exceeded,3,False
TXN0029047,Network error,3,False
TXN0029052,Invalid VPA,0,False
TXN0029056,Bank server timeout,3,True
TXN0029064,Invalid VPA,3,False
TXN0029082,Insufficient balance,0,True
TXN0029112,Insufficient balance,1,True
TXN0029136,Bank server timeout,2,True
TXN0029167,Network error,3,True
TXN0029204,Network error,3,True
TXN0029213,Insufficient balance,2,False
TXN0029247,Account blocked,0,False
TXN0029262,Insufficient balance,0,False
TXN0029272,Network error,0,True
TXN0029274,Daily limit exceeded,0,False
TXN0029305,Bank server timeout,2,False
TXN0029309,Invalid VPA,2,False
TXN0029314,Invalid VPA,1,False
TXN0029333,Insufficient balance,3,True
TXN0029348,Invalid VPA,0,False
TXN0029430,Bank server timeout,1,True
TXN0029445,Network error,0,False
TXN0029451,Daily limit exceeded,1,False
TXN0029462,Bank server timeout,0,False
TXN0029470,Account blocked,0,False
TXN0029483,Insufficient balance,2,True
TXN0029485,Daily limit exceeded,2,True
TXN0029487,Network error,0,False
TXN0029490,Account blocked,2,False
TXN0029525,Bank server timeout,1,True
TXN0029530,Daily limit exceeded,1,True
TXN0029597,Bank server timeout,1,False
TXN0029619,Daily limit exceeded,3,True
TXN0029633,Network error,2,True
TXN0029635,Insufficient balance,0,False
TXN0029641,Invalid VPA,1,False
TXN0029659,Invalid VPA,1,True
TXN0029692,Daily limit exceeded,1,True
TXN0029729,Bank server timeout,3,False
TXN0029779,Network error,0,True
TXN0029780,Insufficient balance,3,False
TXN0029782,Insufficient balance,0,True
TXN0029806,Network error,3,True
TXN0029816,Insufficient balance,3,False
TXN0029838,Invalid VPA,0,False
TXN0029845,Account blocked,2,False
TXN0029861,Bank server timeout,1,True
TXN0029867,Account blocked,2,False
TXN0029869,Insufficient balance,2,True
TXN0029871,Insufficient balance,0,True
TXN0029878,Account blocked,0,True
TXN0029879,Account blocked,0,False
TXN0029885,Insufficient balance,0,False
TXN0029888,Network error,0,True
TXN0029889,Network error,2,False
TXN0029890,Daily limit exceeded,1,True
TXN0029903,Daily limit exceeded,3,False
TXN0029917,Insufficient balance,2,False
TXN0029922,Daily limit exceeded,0,True
TXN0029927,Invalid VPA,0,False
TXN0029957,Daily limit exceeded,3,True
TXN0030003,Network error,0,False
TXN0030013,Insufficient balance,2,True
TXN0030016,Account blocked,0,False
TXN0030026,Account blocked,1,False
TXN0030029,Invalid VPA,3,True
TXN0030043,Insufficient balance,0,False
TXN0030060,Network error,0,False
TXN0030062,Bank server timeout,0,False
TXN0030068,Network error,1,True
TXN0030070,Daily limit exceeded,3,False
TXN0030090,Insufficient balance,3,True
TXN0030105,Insufficient balance,2,False
TXN0030121,Invalid VPA,2,True
TXN0030129,Account blocked,1,True
TXN0030142,Network error,2,False
TXN0030151,Network error,3,True
TXN0030153,Insufficient balance,0,False
TXN0030171,Bank server timeout,0,True
TXN0030187,Account blocked,1,False
TXN0030246,Insufficient balance,1,True
TXN0030253,Bank server timeout,2,False
TXN0030264,Invalid VPA,1,False
TXN0030323,Insufficient balance,2,True
TXN0030338,Insufficient balance,1,False
TXN0030347,Account blocked,1,False
TXN0030350,Invalid VPA,1,False
TXN0030367,Insufficient balance,0,True
TXN0030384,Invalid VPA,2,True
TXN0030387,Account blocked,2,False
TXN0030397,Account blocked,1,False
TXN0030409,Insufficient balance,1,False
TXN0030420,Account blocked,0,True
TXN0030425,Invalid VPA,0,True
TXN0030430,Daily limit exceeded,1,False
TXN0030443,Daily limit exceeded,0,False
TXN0030450,Account blocked,2,False
TXN0030451,Daily limit exceeded,1,False
TXN0030468,Invalid VPA,0,False
TXN0030475,Insufficient balance,0,False
TXN0030477,Daily limit exceeded,2,True
TXN0030504,Bank server timeout,0,True
TXN0030505,Daily limit exceeded,2,True
TXN0030517,Network error,2,False
TXN0030528,Account blocked,3,False
TXN0030569,Account blocked,0,False
TXN0030600,Invalid VPA,2,True
TXN0030618,Network error,1,True
TXN0030713,Bank server timeout,0,True
TXN0030718,Invalid VPA,3,False
TXN0030727,Bank server timeout,0,False
TXN0030731,Daily limit exceeded,3,False
TXN0030769,Daily limit exceeded,3,False
TXN0030795,Account blocked,3,True
TXN0030796,Daily limit exceeded,3,False
TXN0030817,Bank server timeout,0,False
TXN0030840,Insufficient balance,3,False
TXN0030854,Insufficient balance,3,True
TXN0030876,Daily limit exceeded,0,True
TXN0030895,Network error,0,True
TXN0030897,Invalid VPA,3,True
TXN0030907,Invalid VPA,3,False
TXN0030914,Bank server timeout,3,False
TXN0030926,Daily limit exceeded,3,True
TXN0030953,Bank server timeout,2,True
TXN0030962,Invalid VPA,3,False
TXN0030972,Daily limit exceeded,3,True
TXN0030976,Bank server timeout,2,True
TXN0030987,Invalid VPA,3,False
TXN0031004,Invalid VPA,1,True
TXN0031058,Insufficient balance,2,True
TXN0031080,Invalid VPA,1,True
TXN0031103,Insufficient balance,2,False
TXN0031158,Insufficient balance,2,True
TXN0031165,Bank server timeout,1,False
TXN0031168,Bank server timeout,0,False
TXN0031183,Account blocked,2,False
TXN0031189,Bank server timeout,1,True
TXN0031206,Invalid VPA,2,False
TXN0031212,Bank server timeout,2,False
TXN0031225,Network error,0,False
TXN0031258,Bank server timeout,0,True
TXN0031267,Bank server timeout,2,False
TXN0031278,Invalid VPA,0,False
TXN0031280,Invalid VPA,0,False
TXN0031290,Network error,3,False
TXN0031303,Network error,0,False
TXN0031319,Insufficient balance,1,True
TXN0031324,Account blocked,2,False
TXN0031342,Daily limit exceeded,3,True
TXN0031344,Daily limit exceeded,3,True
TXN0031345,Account blocked,1,False
TXN0031358,Daily limit exceeded,0,False
TXN0031376,Bank server timeout,3,False
TXN0031389,Network error,3,True
TXN0031413,Invalid VPA,3,False
TXN0031430,Network error,3,False
TXN0031442,Insufficient balance,0,False
TXN0031444,Bank server timeout,2,False
TXN0031468,Invalid VPA,0,False
TXN0031477,Account blocked,2,False
TXN0031481,Insufficient balance,0,False
TXN0031486,Invalid VPA,0,False
TXN0031509,Invalid VPA,2,False
TXN0031516,Bank server timeout,0,True
TXN0031532,Invalid VPA,3,True
TXN0031533,Invalid VPA,0,False
TXN0031613,Network error,0,False
TXN0031616,Invalid VPA,1,True
TXN0031642,Account blocked,0,False
TXN0031646,Daily limit exceeded,2,False
TXN0031651,Daily limit exceeded,0,False
TXN0031674,Insufficient balance,1,False
TXN0031690,Insufficient balance,1,True
TXN0031695,Invalid VPA,3,True
TXN0031704,Invalid VPA,0,False
TXN0031726,Account blocked,0,True
TXN0031728,Daily limit exceeded,3,True
TXN0031734,Account blocked,0,False
TXN0031819,Account blocked,3,False
TXN0031830,Invalid VPA,3,False
TXN0031837,Account blocked,1,True
TXN0031877,Network error,0,False
TXN0031910,Bank server timeout,0,True
TXN0031929,Bank server timeout,1,True
TXN0031933,Invalid VPA,2,True
TXN0031936,Network error,0,False
TXN0031949,Invalid VPA,0,False
TXN0031950,Invalid VPA,0,True
TXN0031963,Bank server timeout,0,False
TXN0031991,Bank server timeout,1,False
TXN0032061,Account blocked,2,True
TXN0032064,Insufficient balance,3,True
TXN0032082,Account blocked,2,True
TXN0032084,Network error,1,False
TXN0032088,Account blocked,2,True
TXN0032104,Network error,2,True
TXN0032117,Network error,0,False
TXN0032144,Daily limit exceeded,1,False
TXN0032184,Daily limit exceeded,3,True
TXN0032190,Account blocked,1,False
TXN0032221,Network error,2,False
TXN0032244,Insufficient balance,0,False
TXN0032280,Insufficient balance,1,False
TXN0032311,Bank server timeout,1,False
TXN0032347,Invalid VPA,1,True
TXN0032363,Account blocked,3,False
TXN0032365,Insufficient balance,2,False
TXN0032371,Daily limit exceeded,1,False
TXN0032380,Insufficient balance,1,True
TXN0032392,Invalid VPA,1,False
TXN0032396,Invalid VPA,3,False
TXN0032407,Network error,0,False
TXN0032435,Invalid VPA,0,False
TXN0032444,Invalid VPA,0,False
TXN0032449,Daily limit exceeded,1,False
TXN0032459,Invalid VPA,3,False
TXN0032479,Daily limit exceeded,1,True
TXN0032487,Invalid VPA,0,True
TXN0032492,Invalid VPA,3,False
TXN0032502,Network error,1,False
TXN0032515,Account blocked,0,True
TXN0032516,Account blocked,0,True
TXN0032542,Daily limit exceeded,0,False
TXN0032560,Daily limit exceeded,1,True
TXN0032574,Account blocked,0,False
TXN0032588,Daily limit exceeded,1,True
TXN0032607,Account blocked,0,True
TXN0032622,Daily limit exceeded,1,False
TXN0032623,Account blocked,2,False
TXN0032644,Invalid VPA,2,False
TXN0032648,Account blocked,2,False
TXN0032680,Bank server timeout,1,True
TXN0032684,Invalid VPA,3,False
TXN0032687,Account blocked,2,False
TXN0032709,Network error,2,False
TXN0032712,Bank server timeout,0,True
TXN0032726,Insufficient balance,0,True
TXN0032729,Account blocked,3,True
TXN0032734,Daily limit exceeded,1,True
TXN0032741,Account blocked,2,True
TXN0032751,Bank server timeout,0,True
TXN0032755,Invalid VPA,3,False
TXN0032759,Account blocked,3,False
TXN0032788,Network error,3,False
TXN0032803,Insufficient balance,2,True
TXN0032804,Invalid VPA,1,True
TXN0032814,Network error,3,False
TXN0032817,Bank server timeout,2,False
